Path,Class,PropertyName,PropertyType,RealValue,OtherValue,TimeSeriesId,UOM,Description,PropertyOther,LastChange,Version,SourceSystem
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.first stage"",""SHKA.03.V3.column.first stage.top outlet"",""SHKA.03.V3.column.first stage.top outlet.pressure""]",,Top product pressure,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""c73d2266-85b1-4180-955d-9c9b943ebd29"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.first stage"",""SHKA.03.V3.column.first stage.top outlet"",""SHKA.03.V3.column.first stage.top outlet.composition""]",,Top product analyzer,specificationString,,,,,,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-002"",""DisplayDigits"":-5,""ID"":""0c3689e6-63a5-42ea-96bc-d75fca0aabbb"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.first stage"",""SHKA.03.V3.column.first stage.top outlet"",""SHKA.03.V3.column.first stage.top outlet.temperature""]",,Top product temperature,specificationString,,,,,,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\TT-066"",""DisplayDigits"":-5,""ID"":""208e79fb-90e6-43f0-be70-c29456cd1b64"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.eighth stage.feed inlet""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""2033425e-0632-4405-9084-b3a285ab0c37"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.eighth stage.feed inlet""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""2fa73d94-5573-409e-b203-764061167444"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.second stage""]",,Tray type,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""4593329f-a068-457a-bcc0-a27b0c202034"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.second stage"",""SHKA.03.V3.column.second stage.nozzle""]",,Diameter,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""8dce2f04-df5e-49b1-9192-f3f4e11153d5"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.second stage"",""SHKA.03.V3.column.second stage.feed inlet""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""4786af5b-796f-4686-bfb4-fb0a542b6672"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.second stage"",""SHKA.03.V3.column.second stage.feed inlet""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""78f7b3e4-719a-450a-8565-dfd04d942f37"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.ninth stage.reboiler return""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""cc6d09b5-9255-42af-9cf8-5bdbc08dd5b0"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.ninth stage.reboiler return""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""536f1e6e-c121-4456-8bf0-40b0249271eb"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.ninth stage.reboiler draw""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""9aa7697a-41bc-400c-ad8e-e4cf152c3093"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.column"",""SHKA.03.V3.column.ninth stage.reboiler draw""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""ffc22007-b92c-44d1-81b3-03c035940889"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""ae33f3ee-a139-4531-8e83-8a40bdcd86a7"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler""]",,Design pressure,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""fce34a4f-c024-434a-9e50-b7f4b9790404"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.tube side""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""965ed13d-8545-44f2-863d-550a20376b1c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.tube side"",""SHKA.03.V3.reboiler.tube side.bundle""]",,Baffle type,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""6d5b24b8-445d-4597-b876-3491d7b8bae3"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.tube side"",""SHKA.03.V3.reboiler.tube side.bundle"",""SHKA.03.V3.reboiler.tube side.bundle.tubes""]",,Tube pitch,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""bad21c3c-14f9-467a-86d1-9b9d08dc93c3"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.tube side"",""SHKA.03.V3.reboiler.tube side.tube sheet""]",,Thickness,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""519fdee7-0cf6-4276-9e81-af76118d15e7"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.tube side"",""SHKA.03.V3.reboiler.tube side.channel head""]",,Minimum thickness,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""c647fc5b-8361-42aa-bf8e-31b28357ad09"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.tube side"",""SHKA.03.V3.reboiler.tube side.channel head"",""SHKA.03.V3.reboiler.tube side.channel head.outlet.analyzer""]",,Methane content,specification,,,,%,"Methane analyzer, demethanizer product stream","{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\AZ-005"",""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""1511bdbc-9d6d-43e2-8d57-5422136956ef"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.shell side"",""SHKA.03.V3.reboiler.shell side.steam side inlet""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""c6ee119d-155c-433a-9207-9b45d233d817"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.shell side"",""SHKA.03.V3.reboiler.shell side.steam side inlet""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""4e403c50-dc25-4236-917a-12511b999174"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.shell side"",""SHKA.03.V3.reboiler.shell side.steam side outlet""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""eec6ad55-e8f3-49e1-8eb6-6ceafb84e0a0"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.shell side"",""SHKA.03.V3.reboiler.shell side.steam side outlet""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""f10e9a50-df1e-4f65-aacf-ea8654581f44"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reboiler"",""SHKA.03.V3.reboiler.shell side"",""SHKA.03.V3.reboiler.shell side.steam side outlet""]",,Pressure,specificationString,,,,,,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\ROCK/112"",""DisplayDigits"":-5,""ID"":""05f3db24-b58b-4a64-bdf9-00f5f8c4b008"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux cooler"",""SHKA.03.V3.reflux cooler.tubes from cold box""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""d8b2fc73-0a0c-432a-98e1-aef7a2e78052"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux cooler"",""SHKA.03.V3.reflux cooler.tubes from cold box""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""6663cc4a-b3dd-4ced-9676-70602518486c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux cooler"",""SHKA.03.V3.reflux cooler.tubes to cold box""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""108db012-0ccb-45c1-a4a5-e984641d607f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux cooler"",""SHKA.03.V3.reflux cooler.tubes to cold box""]",,Connection,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""d67a3bc1-3d48-4e70-abb0-2f4d5b714679"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux drum""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""6f0be742-c4a6-4d75-96ad-19c0afe12e24"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux drum""]",,Design pressure,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""1f66921e-57fc-4175-84f0-ea707dcb5c0c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux drum"",""SHKA.03.V3.reflux drum.pressure""]",,Pressure,specification,,,,bar,"Pressure reading, reflux drum","{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\ROCK/15"",""DisplayDigits"":-5,""DisplayUOM"":""bar"",""ID"":""c7f72538-2ed4-4652-9fea-ee0000ad8b6e"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""SourceUOM"":""bar"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux drum"",""SHKA.03.V3.reflux drum.pressure""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""add9fefc-9615-47b6-b7b9-e0b8b376ee83"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux pump skid""]",,Throughput,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""83d20cd9-e1d4-49dd-8647-089e33c77a83"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux pump skid""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""52632c03-a205-45f8-a054-7a5cd8948796"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux pump skid"",""SHKA.03.V3.reflux pump""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""29063df1-f74f-4d43-a567-b6779e5c4a05"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux pump skid"",""SHKA.03.V3.reflux pump""]",,Design flow rate,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""0547fa08-2c6d-4e6d-8243-d2b38b5a97e1"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""ShookChem"",""SHKA"",""SHKA.03"",""SHKA.03.V3"",""SHKA.03.V3.reflux pump skid"",""SHKA.03.V3.reflux pump"",""SHKA.03.V3.reflux pump.radial bearing""]",,Manufacturer’s part number,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""0685c24b-8329-4aa3-ab40-8c9a9b651a62"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
